install_date,country_code,media_source,campaign_name,total_cohort_users,cohort_ad_spend,avg_cpi,ltv_d7,ltv_d30,roas_d7,roas_d30
2026-06-21,PH,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,,,,,,
2026-06-21,CA,organic,(organic),2,,,,,,
2026-06-21,UA,organic,(organic),1,,,,,,
2026-06-21,JP,(organic),(organic),1,,,,,,
2026-06-21,AM,organic,(organic),1,,,,,,
2026-06-21,MY,(organic),(organic),1,,,,,,
2026-06-21,LB,organic,(organic),1,,,,,,
2026-06-21,UZ,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,
2026-06-21,NZ,organic,(organic),1,,,,,,
2026-06-21,TH,(organic),(organic),1,,,,,,
2026-06-21,SN,(organic),(organic),1,,,,,,
2026-06-21,KR,(organic),(organic),1,,,,,,
2026-06-21,GB,organic,(organic),1,,,,,,
2026-06-21,PT,organic,(organic),2,,,,,,
2026-06-21,TR,organic,(organic),1,,,,,,
2026-06-21,BR,(organic),(organic),1,,,,,,
2026-06-21,EG,organic,(organic),1,,,,,,
2026-06-21,VN,(organic),(organic),2,,,,,,
2026-06-21,IT,organic,(organic),1,,,,,,
2026-06-21,KG,(organic),(organic),1,,,,,,
2026-06-21,MX,organic,(organic),1,,,,,,
2026-06-21,HU,(organic),(organic),1,,,,,,
2026-06-20,US,unity_ads,SnakeGo_A_US_AdROASD0_170626,13,44.77,3.444,,,,
2026-06-20,US,applovin,SnakeGo_A_Global_AdROASD7_120326,11,29.81,2.71,,,,
2026-06-20,US,google_ads,SnakeGo_A_Global_AdROAS_220126,7,20.67,2.9531,,,,
2026-06-20,KR,applovin,SnakeGo_A_Global_AdROASD7_120326,8,9.81,1.2267,,,,
2026-06-20,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,20,6.82,0.3409,,,,
2026-06-20,RU,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,8,6.07,0.7582,,,,
2026-06-20,JP,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,2,5.76,2.879,,,,
2026-06-20,US,unity_ads,SnakeGo_A_US_AdROASD28_170626,3,5.7,1.8999,,,,
2026-06-20,DE,applovin,SnakeGo_A_Global_AdROASD7_120326,4,5.28,1.3208,,,,
2026-06-20,US,unity_ads,SnakeGo_A_US_AdROASD7_270326,1,4.87,4.8695,,,,
2026-06-20,DE,google_ads,SnakeGo_A_Global_AdROAS_220126,6,3.88,0.6466,,,,
2026-06-20,JP,google_ads,SnakeGo_A_Global_AdROAS_220126,4,3.58,0.8944,,,,
2026-06-20,IN,unity_ads,SnakeGo_A_IN_CreativeTesting_170326,89,3.5,0.0394,,,,
2026-06-20,US,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],2,3.46,1.7321,,,,
2026-06-20,GB,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,2,3.45,1.7254,,,,
2026-06-20,CO,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,1,3.26,3.2639,,,,
2026-06-20,DE,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,3,3.06,1.0198,,,,
2026-06-20,JP,applovin,SnakeGo_A_Global_AdROASD7_120326,1,2.87,2.8731,,,,
2026-06-20,KR,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,4,2.87,0.7172,,,,
2026-06-20,IT,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,2,2.82,1.4102,,,,
2026-06-20,CA,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,2.62,2.6183,,,,
2026-06-20,GB,applovin,SnakeGo_A_Global_AdROASD7_120326,2,2.49,1.2437,,,,
2026-06-20,GB,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],2,2.41,1.205,,,,
2026-06-20,ES,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,2,1.86,0.9305,,,,
2026-06-20,MX,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,3,1.84,0.6128,,,,
2026-06-20,DK,applovin,SnakeGo_A_Global_AdROASD7_120326,1,1.71,1.7093,,,,
2026-06-20,HU,applovin,SnakeGo_A_Global_AdROASD7_120326,2,1.6,0.8017,,,,
2026-06-20,CH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,1.58,1.5831,,,,
2026-06-20,TH,applovin,SnakeGo_A_Global_AdROASD7_120326,4,1.52,0.3801,,,,
2026-06-20,GB,google_ads,SnakeGo_A_Global_AdROAS_220126,2,1.52,0.7615,,,,
2026-06-20,JP,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,1.45,1.4471,,,,
2026-06-20,MX,google_ads,SnakeGo_A_Global_AdROAS_220126,5,1.37,0.2741,,,,
2026-06-20,MX,applovin,SnakeGo_A_Global_AdROASD7_120326,2,1.3,0.6514,,,,
2026-06-20,FR,google_ads,SnakeGo_A_Global_AdROAS_220126,4,1.3,0.3242,,,,
2026-06-20,CA,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,1,1.19,1.1919,,,,
2026-06-20,TR,google_ads,SnakeGo_A_Global_AdROAS_220126,12,1.12,0.0933,,,,
2026-06-20,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,1.1,1.1026,,,,
2026-06-20,TR,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,2,1.09,0.5431,,,,
2026-06-20,CA,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,1.03,1.0327,,,,
2026-06-20,CA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,1,0.999,,,,
2026-06-20,IT,google_ads,SnakeGo_A_Global_AdROAS_220126,4,0.93,0.2335,,,,
2026-06-20,FR,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.9,0.4495,,,,
2026-06-20,FR,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,2,0.89,0.4448,,,,
2026-06-20,AR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.82,0.8189,,,,
2026-06-20,AE,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,0.81,0.8142,,,,
2026-06-20,NO,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,1,0.76,0.7582,,,,
2026-06-20,NL,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.74,0.3717,,,,
2026-06-20,AR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.68,0.6794,,,,
2026-06-20,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.63,0.6305,,,,
2026-06-20,ID,google_ads,SnakeGo_A_Global_AdROAS_220126,5,0.56,0.113,,,,
2026-06-20,PH,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,1,0.56,0.563,,,,
2026-06-20,ES,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.56,0.2791,,,,
2026-06-20,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,7,0.52,0.0744,,,,
2026-06-20,IL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.52,0.5159,,,,
2026-06-20,PT,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.49,0.4944,,,,
2026-06-20,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.48,0.4761,,,,
2026-06-20,UA,google_ads,SnakeGo_A_Global_AdROAS_220126,4,0.48,0.1203,,,,
2026-06-20,BY,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.46,0.2318,,,,
2026-06-20,PH,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.46,0.4592,,,,
2026-06-20,NL,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,0.44,0.4405,,,,
2026-06-20,CL,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.41,0.2054,,,,
2026-06-20,DE,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,0.41,0.4067,,,,
2026-06-20,SG,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.41,0.4113,,,,
2026-06-20,MY,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.39,0.1945,,,,
2026-06-20,NO,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,1,0.35,0.3492,,,,
2026-06-20,TH,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.35,0.1771,,,,
2026-06-20,BE,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,0.33,0.3328,,,,
2026-06-20,BE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.31,0.3059,,,,
2026-06-20,SA,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.3,0.0993,,,,
2026-06-20,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,4,0.3,0.0757,,,,
2026-06-20,MD,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.29,0.2947,,,,
2026-06-20,IN,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],11,0.28,0.0253,,,,
2026-06-20,PE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.28,0.2811,,,,
2026-06-20,HU,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.26,0.1322,,,,
2026-06-20,CZ,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.25,0.1238,,,,
2026-06-20,FI,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,0.23,0.2333,,,,
2026-06-20,US,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,0.22,0.2207,,,,
2026-06-20,FR,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,0.22,0.2207,,,,
2026-06-20,PT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.21,0.2068,,,,
2026-06-20,RU,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.2,0.1998,,,,
2026-06-20,PH,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,0.19,0.1921,,,,
2026-06-20,IL,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,0.18,0.1849,,,,
2026-06-20,CO,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.17,0.1745,,,,
2026-06-20,TR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.17,0.1652,,,,
2026-06-20,IQ,google_ads,SnakeGo_A_Global_AdROAS_220126,9,0.17,0.0185,,,,
2026-06-20,RO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.16,0.1637,,,,
2026-06-20,PL,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,0.16,0.1628,,,,
2026-06-20,RU,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.15,0.1453,,,,
2026-06-20,CR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.14,0.1448,,,,
2026-06-20,KZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.14,0.1375,,,,
2026-06-20,GT,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.13,0.1335,,,,
2026-06-20,ID,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.13,0.0627,,,,
2026-06-20,VN,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.12,0.1163,,,,
2026-06-20,MM,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,0.1,0.0951,,,,
2026-06-20,PA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.08,0.0832,,,,
2026-06-20,BE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.08,0.0763,,,,
2026-06-20,CR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.07,0.0683,,,,
2026-06-20,EG,google_ads,SnakeGo_A_Global_AdROAS_220126,5,0.07,0.0139,,,,
2026-06-20,MY,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.06,0.0298,,,,
2026-06-20,IT,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.05,0.049,,,,
2026-06-20,UZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.05,0.0489,,,,
2026-06-20,AZ,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.05,0.0257,,,,
2026-06-20,VE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.05,0.0536,,,,
2026-06-20,MM,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.03,0.0133,,,,
2026-06-20,KG,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.03,0.0303,,,,
2026-06-20,DZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.01,0.0118,,,,
2026-06-20,IN,(organic),(organic),29,0,0,,,,
2026-06-20,PK,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,0,0.0018,,,,
2026-06-20,US,(organic),(organic),1,0,0,,,,
2026-06-20,IR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0,0,,,,
2026-06-20,US,organic,(organic),2,,,,,,
2026-06-20,BR,(organic),(organic),2,,,,,,
2026-06-20,IN,organic,(organic),10,,,,,,
2026-06-20,PK,(organic),(organic),2,,,,,,
2026-06-20,DE,organic,(organic),6,,,,,,
2026-06-20,DE,(organic),(organic),2,,,,,,
2026-06-20,MX,(organic),(organic),1,,,,,,
2026-06-20,IQ,(organic),(organic),1,,,,,,
2026-06-20,IQ,organic,(organic),1,,,,,,
2026-06-20,ES,organic,(organic),1,,,,,,
2026-06-20,MT,organic,(organic),1,,,,,,
2026-06-20,EG,organic,(organic),1,,,,,,
2026-06-20,IT,organic,(organic),2,,,,,,
2026-06-20,AZ,organic,(organic),1,,,,,,
2026-06-20,AT,organic,(organic),1,,,,,,
2026-06-20,RU,organic,(organic),3,,,,,,
2026-06-20,TR,organic,(organic),1,,,,,,
2026-06-20,EG,(organic),(organic),3,,,,,,
2026-06-20,PK,organic,(organic),2,,,,,,
2026-06-20,BY,organic,(organic),1,,,,,,
2026-06-20,FR,(organic),(organic),2,,,,,,
2026-06-20,TH,(organic),(organic),1,,,,,,
2026-06-20,BR,organic,(organic),4,,,,,,
2026-06-20,UA,organic,(organic),1,,,,,,
2026-06-20,PT,(organic),(organic),1,,,,,,
2026-06-20,NP,(organic),(organic),1,,,,,,
2026-06-20,TJ,(organic),(organic),1,,,,,,
2026-06-20,ID,(organic),(organic),1,,,,,,
2026-06-20,ZA,organic,(organic),1,,,,,,
2026-06-20,GB,organic,(organic),1,,,,,,
2026-06-20,TR,(organic),(organic),1,,,,,,
2026-06-20,CZ,organic,(organic),2,,,,,,
2026-06-20,RU,(organic),(organic),1,,,,,,
2026-06-20,PH,(organic),(organic),1,,,,,,
2026-06-20,KG,(organic),(organic),1,,,,,,
2026-06-20,CH,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,,,,,,
2026-06-20,VE,(organic),(organic),1,,,,,,
2026-06-20,ID,organic,(organic),2,,,,,,
2026-06-20,VN,organic,(organic),1,,,,,,
2026-06-19,US,google_ads,SnakeGo_A_Global_AdROAS_220126,3,15.99,5.329,,,,
2026-06-19,US,unity_ads,SnakeGo_A_US_AdROASD0_170626,5,10.94,2.188,,,,
2026-06-19,GB,applovin,SnakeGo_A_Global_AdROASD7_120326,4,9.07,2.2668,,,,
2026-06-19,KR,applovin,SnakeGo_A_Global_AdROASD7_120326,6,8.92,1.4859,,,,
2026-06-19,US,applovin,SnakeGo_A_Global_AdROASD7_120326,3,5.23,1.7428,,,,
2026-06-19,MX,applovin,SnakeGo_A_Global_AdROASD7_120326,1,4.54,4.5441,,,,
2026-06-19,MY,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,2,4.15,2.0728,,,,
2026-06-19,US,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],4,3.91,0.9782,,,,
2026-06-19,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,19,3.83,0.2017,,,,
2026-06-19,GB,google_ads,SnakeGo_A_Global_AdROAS_220126,5,3.78,0.7554,,,,
2026-06-19,IN,unity_ads,SnakeGo_A_IN_CreativeTesting_170326,103,3.52,0.0342,,,,
2026-06-19,KR,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,2,3.42,1.7121,,,,
2026-06-19,DE,google_ads,SnakeGo_A_Global_AdROAS_220126,7,2.79,0.3991,,,,
2026-06-19,IT,applovin,SnakeGo_A_Global_AdROASD7_120326,4,1.76,0.4397,,,,
2026-06-19,DE,applovin,SnakeGo_A_Global_AdROASD7_120326,2,1.73,0.8631,,,,
2026-06-19,US,unity_ads,SnakeGo_A_US_AdROASD28_170626,1,1.61,1.6109,,,,
2026-06-19,JP,google_ads,SnakeGo_A_Global_AdROAS_220126,2,1.42,0.7087,,,,
2026-06-19,AU,google_ads,SnakeGo_A_Global_AdROAS_220126,1,1.37,1.3661,,,,
2026-06-19,AR,applovin,SnakeGo_A_Global_AdROASD7_120326,2,1.16,0.5786,,,,
2026-06-19,CL,google_ads,SnakeGo_A_Global_AdROAS_220126,3,1.14,0.3797,,,,
2026-06-19,FR,applovin,SnakeGo_A_Global_AdROASD7_120326,2,1.02,0.5075,,,,
2026-06-19,SG,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,1.02,1.024,,,,
2026-06-19,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.98,0.981,,,,
2026-06-19,MX,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.91,0.302,,,,
2026-06-19,BG,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.89,0.8923,,,,
2026-06-19,TR,google_ads,SnakeGo_A_Global_AdROAS_220126,5,0.88,0.1764,,,,
2026-06-19,AU,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.86,0.8592,,,,
2026-06-19,TW,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.84,0.8376,,,,
2026-06-19,JP,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,1,0.82,0.8178,,,,
2026-06-19,ES,applovin,SnakeGo_A_Global_AdROASD7_120326,3,0.7,0.2342,,,,
2026-06-19,CA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.7,0.7023,,,,
2026-06-19,MY,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,0.69,0.6856,,,,
2026-06-19,ID,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.66,0.329,,,,
2026-06-19,FR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.63,0.2115,,,,
2026-06-19,IL,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.62,0.619,,,,
2026-06-19,GE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.6,0.597,,,,
2026-06-19,IQ,google_ads,SnakeGo_A_Global_AdROAS_220126,6,0.46,0.077,,,,
2026-06-19,TW,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.45,0.4531,,,,
2026-06-19,PY,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.43,0.4294,,,,
2026-06-19,AT,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.43,0.426,,,,
2026-06-19,NL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.4,0.3961,,,,
2026-06-19,BE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.39,0.3864,,,,
2026-06-19,IL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.38,0.3848,,,,
2026-06-19,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.37,0.3694,,,,
2026-06-19,BR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.31,0.3067,,,,
2026-06-19,MY,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.3,0.2966,,,,
2026-06-19,IT,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.3,0.101,,,,
2026-06-19,IN,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],7,0.29,0.042,,,,
2026-06-19,HK,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.27,0.2712,,,,
2026-06-19,ID,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.25,0.1245,,,,
2026-06-19,PH,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,1,0.24,0.2373,,,,
2026-06-19,UA,google_ads,SnakeGo_A_Global_AdROAS_220126,5,0.21,0.0421,,,,
2026-06-19,BY,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.18,0.0875,,,,
2026-06-19,UZ,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.18,0.0605,,,,
2026-06-19,SK,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.18,0.1796,,,,
2026-06-19,HK,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.16,0.1628,,,,
2026-06-19,PH,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.16,0.1565,,,,
2026-06-19,IT,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,0.15,0.1461,,,,
2026-06-19,PR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.14,0.1442,,,,
2026-06-19,VN,google_ads,SnakeGo_A_Global_AdROAS_220126,4,0.13,0.0336,,,,
2026-06-19,IN,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.12,0.059,,,,
2026-06-19,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.1,0.0516,,,,
2026-06-19,RU,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,1,0.1,0.1048,,,,
2026-06-19,BY,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.09,0.0291,,,,
2026-06-19,HR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.08,0.0838,,,,
2026-06-19,EG,google_ads,SnakeGo_A_Global_AdROAS_220126,9,0.08,0.0094,,,,
2026-06-19,UY,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.07,0.0372,,,,
2026-06-19,AM,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.07,0.0679,,,,
2026-06-19,KZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.06,0.0557,,,,
2026-06-19,PE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.06,0.0553,,,,
2026-06-19,ZA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.06,0.0611,,,,
2026-06-19,BA,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.05,0.047,,,,
2026-06-19,HU,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.05,0.0505,,,,
2026-06-19,LB,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.04,0.0405,,,,
2026-06-19,BD,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,0.04,0.0423,,,,
2026-06-19,PK,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],2,0.03,0.0171,,,,
2026-06-19,LK,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.03,0.0255,,,,
2026-06-19,LK,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.02,0.0218,,,,
2026-06-19,DZ,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.02,0.012,,,,
2026-06-19,GR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.02,0.0176,,,,
2026-06-19,TR,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,1,0,0,,,,
2026-06-19,DE,organic,(organic),3,,,,,,
2026-06-19,US,(organic),(organic),1,,,,,,
2026-06-19,MX,(organic),(organic),1,,,,,,
2026-06-19,CL,(organic),(organic),1,,,,,,
2026-06-19,SA,(organic),(organic),1,,,,,,
2026-06-19,TR,(organic),(organic),1,,,,,,
2026-06-19,SE,(organic),(organic),1,,,,,,
2026-06-19,JP,(organic),(organic),1,,,,,,
2026-06-19,EG,organic,(organic),1,,,,,,
2026-06-19,PL,(organic),(organic),1,,,,,,
2026-06-19,MD,(organic),(organic),1,,,,,,
2026-06-19,KH,organic,(organic),1,,,,,,
2026-06-19,ID,organic,(organic),1,,,,,,
2026-06-19,UA,organic,(organic),1,,,,,,
2026-06-19,PK,organic,(organic),4,,,,,,
2026-06-19,MA,(organic),(organic),1,,,,,,
2026-06-19,VN,organic,(organic),1,,,,,,
2026-06-19,IQ,organic,(organic),3,,,,,,
2026-06-19,(not set),(organic),(organic),1,,,,,,
2026-06-19,KR,(organic),(organic),1,,,,,,
2026-06-19,EG,(organic),(organic),1,,,,,,
2026-06-19,TH,organic,(organic),1,,,,,,
2026-06-19,MU,(organic),(organic),1,,,,,,
2026-06-19,FR,organic,(organic),1,,,,,,
2026-06-19,US,organic,(organic),1,,,,,,
2026-06-19,IN,organic,(organic),7,,,,,,
2026-06-19,IN,(organic),(organic),23,,,,,,
2026-06-19,VN,(organic),(organic),2,,,,,,
2026-06-19,GB,organic,(organic),1,,,,,,
2026-06-19,HU,organic,(organic),1,,,,,,
2026-06-19,KR,organic,(organic),2,,,,,,
2026-06-19,RU,organic,(organic),4,,,,,,
2026-06-19,CO,organic,(organic),1,,,,,,
2026-06-19,KW,organic,(organic),1,,,,,,
2026-06-19,EC,organic,(organic),1,,,,,,
2026-06-19,PH,(organic),(organic),1,,,,,,
2026-06-19,NL,organic,(organic),1,,,,,,
2026-06-19,UZ,(organic),(organic),1,,,,,,
2026-06-19,IR,(organic),(organic),1,,,,,,
2026-06-19,NG,(organic),(organic),1,,,,,,
2026-06-18,US,unity_ads,SnakeGo_A_US_AdROASD0_170626,21,60.93,2.9013,,,,
2026-06-18,US,google_ads,SnakeGo_A_Global_AdROAS_220126,6,23.98,3.9961,,,,
2026-06-18,JP,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,5,15.14,3.028,,,,
2026-06-18,US,applovin,SnakeGo_A_Global_AdROASD7_120326,3,10.28,3.4283,,,,
2026-06-18,IN,unity_ads,SnakeGo_A_IN_CreativeTesting_170326,234,9.59,0.041,,,,
2026-06-18,BE,applovin,SnakeGo_A_Global_AdROASD7_120326,2,8.21,4.1053,,,,
2026-06-18,KR,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,7.85,7.8499,,,,
2026-06-18,US,unity_ads,SnakeGo_A_US_AdROASD28_170626,2,7.55,3.7773,,,,
2026-06-18,FR,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,3,6.76,2.2533,,,,
2026-06-18,RU,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,12,4.26,0.355,,,,
2026-06-18,KR,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,3,3.92,1.3054,,,,
2026-06-18,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,23,3.84,0.1672,,,,
2026-06-18,KR,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,3,3.68,1.2254,,,,
2026-06-18,JP,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,5,3.54,0.7079,,,,
2026-06-18,ES,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,5,2.95,0.5907,,,,
2026-06-18,JP,google_ads,SnakeGo_A_Global_AdROAS_220126,1,2.87,2.8677,,,,
2026-06-18,MX,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,3,2.65,0.8824,,,,
2026-06-18,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,2,2.52,1.26,,,,
2026-06-18,GB,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,3,2.51,0.8366,,,,
2026-06-18,IL,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,2,2.5,1.2493,,,,
2026-06-18,IT,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,3,2.48,0.8281,,,,
2026-06-18,DE,google_ads,SnakeGo_A_Global_AdROAS_220126,5,2.25,0.45,,,,
2026-06-18,DE,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,4,2.17,0.5417,,,,
2026-06-18,HK,applovin,SnakeGo_A_Global_AdROASD7_120326,2,2.16,1.0814,,,,
2026-06-18,NL,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,2,2.08,1.0394,,,,
2026-06-18,CH,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,2,2.04,1.0209,,,,
