install_date,country_code,media_source,campaign_name,total_cohort_users,cohort_ad_spend,avg_cpi,retention_r1,retention_r3,retention_r7,retention_r14,retention_r30,sumR3,sumR7,sumR14,sumR30,ltv_d0,ltv_d1,ltv_d3,ltv_d7,ltv_d14,ltv_d30,roas_d0,roas_d1,roas_d3,roas_d7,roas_d14,roas_d30
2026-06-22,EG,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,,,,,,,,,,0.0047,,,,,,,,,,,
2026-06-22,EG,organic,(organic),1,,,,,,,,,,,,0.0001,,,,,,,,,,,
2026-06-22,ES,(organic),(organic),3,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,ES,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.1272,,,,,,,,,,,
2026-06-22,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,5,,,,,,,,,,,,0.1444,,,,,,,,,,,
2026-06-22,ES,organic,(organic),1,,,,,,,,,,,,0.0081,,,,,,,,,,,
2026-06-22,ES,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,,,,,,,,,,,,0.0092,,,,,,,,,,,
2026-06-22,FR,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,FR,applovin,SnakeGo_A_Global_AdROASD7_120326,2,,,,,,,,,,,,0.0051,,,,,,,,,,,
2026-06-22,FR,google_ads,SnakeGo_A_Global_AdROAS_220126,8,,,,,,,,,,,,0.1313,,,,,,,,,,,
2026-06-22,FR,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,2,,,,,,,,,,,,0.261,,,,,,,,,,,
2026-06-22,FR,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,2,,,,,,,,,,,,0.0574,,,,,,,,,,,
2026-06-22,FR,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,,,,,,,,,,,,0.1432,,,,,,,,,,,
2026-06-22,GB,applovin,SnakeGo_A_Global_AdROASD7_120326,2,,,,,,,,,,,,1.3011,,,,,,,,,,,
2026-06-22,GB,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,,,,,,,,,,0.1848,,,,,,,,,,,
2026-06-22,GB,organic,(organic),1,,,,,,,,,,,,0.8603,,,,,,,,,,,
2026-06-22,GE,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,,,,,,,,,,0.0009,,,,,,,,,,,
2026-06-22,GR,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,,,,,,,,,,0.0709,,,,,,,,,,,
2026-06-22,GY,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0175,,,,,,,,,,,
2026-06-22,HK,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,1.6918,,,,,,,,,,,
2026-06-22,HK,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.1274,,,,,,,,,,,
2026-06-22,HN,(organic),(organic),2,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,HR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0464,,,,,,,,,,,
2026-06-22,HU,(organic),(organic),2,,,,,,,,,,,,0.0003,,,,,,,,,,,
2026-06-22,HU,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,,,,,,,,,,0.0142,,,,,,,,,,,
2026-06-22,ID,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,ID,applovin,SnakeGo_A_Global_AdROASD7_120326,2,,,,,,,,,,,,0.4305,,,,,,,,,,,
2026-06-22,ID,google_ads,SnakeGo_A_Global_AdROAS_220126,4,,,,,,,,,,,,0.0053,,,,,,,,,,,
2026-06-22,ID,organic,(organic),1,,,,,,,,,,,,0.0006,,,,,,,,,,,
2026-06-22,ID,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,,,,,,,,,,,,0.0101,,,,,,,,,,,
2026-06-22,IL,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,IN,(organic),(organic),58,,,,,,,,,,,,0.0002,,,,,,,,,,,
2026-06-22,IN,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0102,,,,,,,,,,,
2026-06-22,IN,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],2,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,IN,organic,(organic),3,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,IN,unity_ads,SnakeGo_A_IN_CreativeTesting_170326,215,,,,,,,,,,,,0.0006,,,,,,,,,,,
2026-06-22,IQ,(organic),(organic),2,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,IQ,google_ads,SnakeGo_A_Global_AdROAS_220126,10,,,,,,,,,,,,0.0113,,,,,,,,,,,
2026-06-22,IQ,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,,,,,,,,,,,,0.013,,,,,,,,,,,
2026-06-22,IR,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,IR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,IT,(organic),(organic),2,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,IT,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0004,,,,,,,,,,,
2026-06-22,IT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.073,,,,,,,,,,,
2026-06-22,IT,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,2,,,,,,,,,,,,0.6191,,,,,,,,,,,
2026-06-22,JO,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0242,,,,,,,,,,,
2026-06-22,JP,(organic),(organic),1,,,,,,,,,,,,0.008,,,,,,,,,,,
2026-06-22,JP,applovin,SnakeGo_A_Global_AdROASD7_120326,3,,,,,,,,,,,,0.6593,,,,,,,,,,,
2026-06-22,JP,google_ads,SnakeGo_A_Global_AdROAS_220126,4,,,,,,,,,,,,0.2959,,,,,,,,,,,
2026-06-22,JP,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,1,,,,,,,,,,,,0.0667,,,,,,,,,,,
2026-06-22,JP,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,3,,,,,,,,,,,,0.0642,,,,,,,,,,,
2026-06-22,KG,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0003,,,,,,,,,,,
2026-06-22,KH,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,KR,applovin,SnakeGo_A_Global_AdROASD7_120326,8,,,,,,,,,,,,0.2434,,,,,,,,,,,
2026-06-22,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,,,,,,,,,,0.2129,,,,,,,,,,,
2026-06-22,KR,organic,(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,KR,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,3,,,,,,,,,,,,0.1905,,,,,,,,,,,
2026-06-22,KR,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,KZ,applovin,SnakeGo_A_Global_AdROASD7_120326,2,,,,,,,,,,,,0.0117,,,,,,,,,,,
2026-06-22,KZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0018,,,,,,,,,,,
2026-06-22,KZ,organic,(organic),1,,,,,,,,,,,,0.0109,,,,,,,,,,,
2026-06-22,LB,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0006,,,,,,,,,,,
2026-06-22,LV,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0149,,,,,,,,,,,
2026-06-22,LY,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0027,,,,,,,,,,,
2026-06-22,MA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0049,,,,,,,,,,,
2026-06-22,MD,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0203,,,,,,,,,,,
2026-06-22,MK,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0053,,,,,,,,,,,
2026-06-22,MX,(organic),(organic),2,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,MX,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0044,,,,,,,,,,,
2026-06-22,MX,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,,,,,,,,,,0.0476,,,,,,,,,,,
2026-06-22,MX,organic,(organic),3,,,,,,,,,,,,0.0018,,,,,,,,,,,
2026-06-22,MX,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,3,,,,,,,,,,,,1.1994,,,,,,,,,,,
2026-06-22,MX,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,,,,,,,,,,,,0.2663,,,,,,,,,,,
2026-06-22,MY,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.1959,,,,,,,,,,,
2026-06-22,MY,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,1.1403,,,,,,,,,,,
2026-06-22,MY,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,,,,,,,,,,,,0.2576,,,,,,,,,,,
2026-06-22,NI,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0007,,,,,,,,,,,
2026-06-22,NI,organic,(organic),1,,,,,,,,,,,,0.0175,,,,,,,,,,,
2026-06-22,NL,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,NP,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,NP,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0029,,,,,,,,,,,
2026-06-22,NP,organic,(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,OM,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.001,,,,,,,,,,,
2026-06-22,PE,organic,(organic),1,,,,,,,,,,,,0.0411,,,,,,,,,,,
2026-06-22,PF,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0836,,,,,,,,,,,
2026-06-22,PH,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,PH,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,,,,,,,,,,0.3135,,,,,,,,,,,
2026-06-22,PH,organic,(organic),1,,,,,,,,,,,,0.001,,,,,,,,,,,
2026-06-22,PH,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,3,,,,,,,,,,,,0.1088,,,,,,,,,,,
2026-06-22,PK,(organic),(organic),2,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,PK,organic,(organic),2,,,,,,,,,,,,0.0052,,,,,,,,,,,
2026-06-22,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,,,,,,,,,,0.0373,,,,,,,,,,,
2026-06-22,PL,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,,,,,,,,,,,,0.243,,,,,,,,,,,
2026-06-22,PS,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0087,,,,,,,,,,,
2026-06-22,PS,organic,(organic),1,,,,,,,,,,,,0.0005,,,,,,,,,,,
2026-06-22,PT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0002,,,,,,,,,,,
2026-06-22,RO,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,RO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0005,,,,,,,,,,,
2026-06-22,RU,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,RU,organic,(organic),4,,,,,,,,,,,,0.0022,,,,,,,,,,,
2026-06-22,RU,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,10,,,,,,,,,,,,0.0426,,,,,,,,,,,
2026-06-22,SA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0032,,,,,,,,,,,
2026-06-22,SG,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,3,,,,,,,,,,,,0.7319,,,,,,,,,,,
2026-06-22,SI,(organic),(organic),2,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,TH,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.5143,,,,,,,,,,,
2026-06-22,TH,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,,,,,,,,,,0.0151,,,,,,,,,,,
2026-06-22,TH,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,,,,,,,,,,,,0.2382,,,,,,,,,,,
2026-06-22,TN,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0001,,,,,,,,,,,
2026-06-22,TR,applovin,SnakeGo_A_Global_AdROASD7_120326,4,,,,,,,,,,,,0.5486,,,,,,,,,,,
2026-06-22,TR,google_ads,SnakeGo_A_Global_AdROAS_220126,12,,,,,,,,,,,,0.4428,,,,,,,,,,,
2026-06-22,TR,organic,(organic),2,,,,,,,,,,,,0.0003,,,,,,,,,,,
2026-06-22,TR,unity_ads,SnakeGo_A_Tier3_AdROASD0_160626,3,,,,,,,,,,,,0.1185,,,,,,,,,,,
2026-06-22,TW,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,TW,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0097,,,,,,,,,,,
2026-06-22,TW,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.2899,,,,,,,,,,,
2026-06-22,TW,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,,,,,,,,,,,,0.1684,,,,,,,,,,,
2026-06-22,UA,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.0103,,,,,,,,,,,
2026-06-22,UA,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,,,,,,,,,,0.0428,,,,,,,,,,,
2026-06-22,US,(organic),(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,US,applovin,SnakeGo_A_Global_AdROASD7_120326,7,,,,,,,,,,,,1.7393,,,,,,,,,,,
2026-06-22,US,google_ads,SnakeGo_A_Global_AdROAS_220126,9,,,,,,,,,,,,0.8041,,,,,,,,,,,
2026-06-22,US,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],2,,,,,,,,,,,,0.4887,,,,,,,,,,,
2026-06-22,US,organic,(organic),1,,,,,,,,,,,,0.3693,,,,,,,,,,,
2026-06-22,US,unity_ads,SnakeGo_A_US_AdROASD28_170626,2,,,,,,,,,,,,0.2008,,,,,,,,,,,
2026-06-22,US,unity_ads,SnakeGo_A_US_AdROASD0_170626,8,,,,,,,,,,,,0.855,,,,,,,,,,,
2026-06-22,UY,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0039,,,,,,,,,,,
2026-06-22,UZ,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,,,,,,,,,,0.0165,,,,,,,,,,,
2026-06-22,UZ,organic,(organic),1,,,,,,,,,,,,0.0961,,,,,,,,,,,
2026-06-22,VE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,,,,,,,,,,0.001,,,,,,,,,,,
2026-06-22,VE,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,,,,,,,,,,0.0052,,,,,,,,,,,
2026-06-22,VN,applovin,SnakeGo_A_Global_AdROASD7_120326,2,,,,,,,,,,,,0.4604,,,,,,,,,,,
2026-06-22,VN,google_ads,SnakeGo_A_Global_AdROAS_220126,3,,,,,,,,,,,,0.1195,,,,,,,,,,,
2026-06-22,VN,organic,(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-22,XK,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,,,,,,,,,,0.0835,,,,,,,,,,,
2026-06-22,ZA,google_ads,SnakeGo_A_Global_AdROAS_220126,2,,,,,,,,,,,,0.0619,,,,,,,,,,,
2026-06-22,ZA,organic,(organic),1,,,,,,,,,,,,0,,,,,,,,,,,
2026-06-21,(not set),(organic),(organic),3,,,0,,,,,,,,,0,0,,,,,,,,,,
2026-06-21,AE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.6883,0.6883,1,,,,,,,,,0.3032,0.7098,,,,,0.4405,1.0312,,,,
2026-06-21,AM,organic,(organic),1,,,0,,,,,,,,,0.0145,0.0145,,,,,,,,,,
2026-06-21,AR,applovin,SnakeGo_A_Global_AdROASD7_120326,2,1.2124,0.6062,0.5,,,,,,,,,0.9247,1.5275,,,,,1.5254,2.5198,,,,
2026-06-21,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.4941,0.1647,0.3333,,,,,,,,,0.0359,0.0695,,,,,0.2177,0.422,,,,
2026-06-21,AR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.415,0.415,0,,,,,,,,,0.0063,0.0063,,,,,0.0151,0.0151,,,,
2026-06-21,AT,applovin,SnakeGo_A_Global_AdROASD7_120326,3,4.0431,1.3477,1,,,,,,,,,0.9317,1.1476,,,,,0.6913,0.8515,,,,
2026-06-21,AT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.2204,0.2204,1,,,,,,,,,0.005,0.006,,,,,0.0225,0.0274,,,,
2026-06-21,AU,applovin,SnakeGo_A_Global_AdROASD7_120326,2,1.045133334,0.5226,0,,,,,,,,,0.1137,0.1137,,,,,0.2175,0.2175,,,,
2026-06-21,AU,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,2.4513,2.4513,0,,,,,,,,,0.1029,0.1029,,,,,0.042,0.042,,,,
2026-06-21,AZ,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.0636,0.0318,0.5,,,,,,,,,0.0062,0.0374,,,,,0.1956,1.1752,,,,
2026-06-21,BE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.2525,0.2525,1,,,,,,,,,0.1506,1.9238,,,,,0.5965,7.6192,,,,
2026-06-21,BE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.3308,0.3308,0,,,,,,,,,0.0244,0.0244,,,,,0.0738,0.0738,,,,
2026-06-21,BE,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,0.2307,0.2307,0,,,,,,,,,0.0747,0.0747,,,,,0.3238,0.3238,,,,
2026-06-21,BH,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0,0,1,,,,,,,,,0.4381,0.6928,,,,,,,,,,
2026-06-21,BR,(organic),(organic),1,,,0,,,,,,,,,0,0,,,,,,,,,,
2026-06-21,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,22,3.587191674,0.1631,0.4545,,,,,,,,,0.0924,0.1362,,,,,0.5664,0.8355,,,,
2026-06-21,BR,organic,(organic),3,,,0,,,,,,,,,0.0042,0.0042,,,,,,,,,,
2026-06-21,BR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,3,0,0,1,,,,,,,,,0.0467,0.2466,,,,,,,,,,
2026-06-21,BY,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.100400001,0.0335,0,,,,,,,,,0.0101,0.0101,,,,,0.301,0.301,,,,
2026-06-21,CA,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.4536,0.2268,1,,,,,,,,,0.1386,0.2343,,,,,0.6113,1.033,,,,
2026-06-21,CA,google_ads,SnakeGo_A_Global_AdROAS_220126,3,2.5335,0.8445,0.3333,,,,,,,,,0.4309,0.5875,,,,,0.5102,0.6956,,,,
2026-06-21,CA,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],1,4.7024,4.7024,1,,,,,,,,,0.0267,1.2613,,,,,0.0057,0.2682,,,,
2026-06-21,CA,organic,(organic),2,,,0,,,,,,,,,0.0007,0.0007,,,,,,,,,,
2026-06-21,CH,google_ads,SnakeGo_A_Global_AdROAS_220126,2,2.7435,1.3718,0,,,,,,,,,0.0703,0.0703,,,,,0.0513,0.0513,,,,
2026-06-21,CL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.4566,0.4566,0,,,,,,,,,0.0018,0.0018,,,,,0.0039,0.0039,,,,
2026-06-21,CL,organic,(organic),1,,,0,,,,,,,,,0.0007,0.0007,,,,,,,,,,
2026-06-21,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,6,0.758500002,0.1264,0.3333,,,,,,,,,0.0802,0.1148,,,,,0.6345,0.9082,,,,
2026-06-21,CZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.2055,0.2055,1,,,,,,,,,0.0048,0.0665,,,,,0.0235,0.3238,,,,
2026-06-21,CZ,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,0.1006,0.1006,0,,,,,,,,,0.0187,0.0187,,,,,0.1858,0.1858,,,,
2026-06-21,DE,applovin,SnakeGo_A_Global_AdROASD7_120326,6,0.97704,0.1628,0.1667,,,,,,,,,0.0875,0.1497,,,,,0.5375,0.9192,,,,
2026-06-21,DE,google_ads,SnakeGo_A_Global_AdROAS_220126,9,3.362078573,0.3736,0.5556,,,,,,,,,0.0946,0.1239,,,,,0.2531,0.3317,,,,
2026-06-21,DE,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,2,3.3426,1.6713,1,,,,,,,,,0.1088,0.2112,,,,,0.0651,0.1264,,,,
2026-06-21,DE,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,0,0,0,,,,,,,,,0.0064,0.0064,,,,,,,,,,
2026-06-21,DK,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,0.2485,0.2485,1,,,,,,,,,0.2079,0.2238,,,,,0.8367,0.9006,,,,
2026-06-21,EC,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0,0,0,,,,,,,,,0.0019,0.0019,,,,,,,,,,
2026-06-21,EG,(organic),(organic),3,,,1,,,,,,,,,0,0.0005,,,,,,,,,,
2026-06-21,EG,google_ads,SnakeGo_A_Global_AdROAS_220126,9,0.060525,0.0067,0.3333,,,,,,,,,0.005,0.0055,,,,,0.7448,0.8223,,,,
2026-06-21,EG,organic,(organic),1,,,0,,,,,,,,,0.0007,0.0007,,,,,,,,,,
2026-06-21,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,3,1.698,0.566,0.3333,,,,,,,,,0.0219,0.0301,,,,,0.0386,0.0531,,,,
2026-06-21,ES,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,2,0.4049,0.2025,0,,,,,,,,,0.034,0.034,,,,,0.1678,0.1678,,,,
2026-06-21,FI,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,0.8175,0.8175,0,,,,,,,,,0.2151,0.2151,,,,,0.2631,0.2631,,,,
2026-06-21,FR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0,0,1,,,,,,,,,0.0005,0.0017,,,,,,,,,,
2026-06-21,FR,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.5333,0.2667,0,,,,,,,,,0.0008,0.0008,,,,,0.0031,0.0031,,,,
2026-06-21,FR,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,1,0.8524,0.8524,1,,,,,,,,,0.005,0.151,,,,,0.0059,0.1772,,,,
2026-06-21,FR,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,1,0,0,1,,,,,,,,,0.0444,0.1611,,,,,,,,,,
2026-06-21,GB,(organic),(organic),1,,,1,,,,,,,,,0.0139,0.0771,,,,,,,,,,
2026-06-21,GB,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.6028,0.6028,0,,,,,,,,,0.0521,0.0521,,,,,0.0865,0.0865,,,,
2026-06-21,GB,organic,(organic),1,,,0,,,,,,,,,0.0033,0.0033,,,,,,,,,,
2026-06-21,GB,unity_ads,SnakeGo_A_Tier1_AdROASD28_170626,1,0.22155,0.2216,1,,,,,,,,,0.1104,0.1641,,,,,0.4985,0.7405,,,,
2026-06-21,GB,unity_ads,SnakeGo_A_Tier1_AdROASD0_160626,3,0.8955,0.2985,0,,,,,,,,,0.0382,0.0382,,,,,0.128,0.128,,,,
2026-06-21,GE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0616,0.0616,1,,,,,,,,,0.0548,0.0687,,,,,0.8892,1.1161,,,,
2026-06-21,GH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0434,0.0434,0,,,,,,,,,0.0183,0.0183,,,,,0.4218,0.4218,,,,
2026-06-21,GT,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.1889,0.1889,1,,,,,,,,,0.0535,0.3074,,,,,0.283,1.6274,,,,
2026-06-21,HK,unity_ads,SnakeGo_A_Tier2_AdROASD0_160626,1,1.5533,1.5533,0,,,,,,,,,0.0015,0.0015,,,,,0.001,0.001,,,,
2026-06-21,HR,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.1457,0.0729,0.5,,,,,,,,,0.0546,0.0596,,,,,0.7491,0.8184,,,,
2026-06-21,HU,(organic),(organic),1,,,0,,,,,,,,,0,0,,,,,,,,,,
2026-06-21,HU,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.612866667,0.3064,0.5,,,,,,,,,0.1797,0.218,,,,,0.5866,0.7113,,,,
2026-06-21,HU,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.3231,0.3231,0,,,,,,,,,0,0,,,,,0,0,,,,
2026-06-21,ID,(organic),(organic),4,,,0.25,,,,,,,,,0.0006,0.0006,,,,,,,,,,
2026-06-21,ID,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.1334,0.1334,0,,,,,,,,,0.0405,0.0405,,,,,0.3034,0.3034,,,,
2026-06-21,ID,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.446625,0.1489,0.6667,,,,,,,,,0.0161,0.0245,,,,,0.1084,0.1647,,,,
2026-06-21,ID,organic,(organic),1,,,0,,,,,,,,,0.0003,0.0003,,,,,,,,,,
2026-06-21,IN,(organic),(organic),39,,,0.2308,,,,,,,,,0.0001,0.0001,,,,,,,,,,
2026-06-21,IN,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.0255,0.0255,0,,,,,,,,,0.0005,0.0005,,,,,0.0191,0.0191,,,,
2026-06-21,IN,google_ads,SnakeGo_A_Global_AdROAS_160626_[MAX],17,0.585399998,0.0344,0.4118,,,,,,,,,0.0026,0.0066,,,,,0.0755,0.1914,,,,
2026-06-21,IN,organic,(organic),6,,,0.5,,,,,,,,,0.0082,0.014,,,,,,,,,,
2026-06-21,IN,unity_ads,SnakeGo_A_IN_CreativeTesting_170326,200,9.2905714,0.0465,0.255,,,,,,,,,0.0003,0.0005,,,,,0.0074,0.0099,,,,
2026-06-21,IQ,(organic),(organic),2,,,0,,,,,,,,,0,0,,,,,,,,,,
2026-06-21,IQ,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.0077,0.0039,0,,,,,,,,,0.0004,0.0004,,,,,0.1008,0.1008,,,,
2026-06-21,IQ,organic,(organic),1,,,1,,,,,,,,,0,0,,,,,,,,,,
2026-06-21,IR,(organic),(organic),1,,,1,,,,,,,,,0,0,,,,,,,,,,
2026-06-21,IR,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0,0,0,,,,,,,,,0,0,,,,,,,,,,
2026-06-21,IT,(organic),(organic),1,,,1,,,,,,,,,2.892,4.9026,,,,,,,,,,
